Station,Date,DayAirTmpMinValue,DayAirTmpMaxValue,DayAirTmpAvgValue,DayDewPntValue,DayEtoValue,DayAsceEtoValue,DayPrecipValue,DaySolRadAvgValue,DaySolRadNetValue,DayWindSpdAvgValue,DayVapPresMaxValue,DayVapPresMinValue,DayAirTmpMinQC,DayAirTmpMaxQC,DayAirTmpAvgQC,DayDewPntQC,DayEtoQC,DayAsceEtoQC,DayPrecipQC,DaySolRadAvgQC,DaySolRadNetQC,DayWindSpdAvgQC,DayVapPresMaxQC,DayVapPresMinQC
"166","2014-10-01","10.8","28.7","20","7.1","5.04",,"0","238","97","2.9","1.2","0.9",,,,,,,,,,,,
"166","2014-10-02","6.1","31","17.9","9.1","3.76",,"0","232","98","0.9","1.6","0.9",,,,,,,,,,,,
"166","2014-10-03","8.8","33.2","19.7","10.3","3.93",,"0","229","97","0.9","1.7","0.8",,,,,,,,,,,,
"166","2014-10-04","8.6","33.6","20","10.5","3.96",,"0","226","95","1","1.8","1",,,,,,,,,,,,
"166","2014-10-05","9.1","33.7","20.7","10.7","3.8",,"0","223","94","0.9","1.7","1",,,,,,,,,,,,
"166","2014-10-06","9.7","33.6","20.7","11.2","3.87",,"0","220","93","1.1","1.8","1",,,,,,,,,,,,
"166","2014-10-07","8.7","32.4","20.1","10.9","3.9",,"0","212","92","1.2","1.7","1",,,,,,,,,,,,
"166","2014-10-08","13.3","33.6","26",,"4.18",,"0","244","89","1.7","1.5","1",,,,,,,,,,,,
"166","2014-10-09","9.9","30.2","20","10.7","3.69",,"0","213","88","1.2","1.7","1.1",,,,,,,,,,,,
"166","2014-10-10","11.5","28.8","19.1","11.7","3.33",,"0","200","81","1.5","1.6","1.2",,,,,,,,,,,,
"166","2014-10-11","10","29.8","18.9","11.4","3.38",,"0","201","88","1.1","1.7","1.1",,,,,,,,,,,,
"166","2014-10-12","10.2","30.7","20.8","5.7","4.9",,"0","208","79","2.7","1.5","0.7",,,,,,,,,,,,
"166","2014-10-13","7.9","31.7","19.2","6.8","3.77",,"0","201","82","1.2","1.4","0.7",,,,,,,,,,,,
"166","2014-10-14","7.8","24","17.2","12","2.71",,"0","162","72","1.5","1.6","1",,,,,,,,,,,,
"166","2014-10-15","12","22.3","17.7","12.2","2.02",,"0","132","48","1.4","1.7","1.2",,,,,,,,,,,,
"166","2014-10-16","8.5","24.3","15.7","9.6","2.46",,"0","154","66","1","1.5","1",,,,,,,,,,,,
"166","2014-10-17","8.4","23.9","15.5","9.4","2.51",,"0","168","70","0.8","1.4","1",,,,,,,,,,,,
"166","2014-10-18","8.3","25.6","16.7","11.2","2.95",,"0","187","75","1.1","1.6","1",,,,,,,,,,,,
"166","2014-10-19","7.9","27.7","17.7","12.4","2.84",,"0","186","75","1.1","1.8","1",,,,,,,,,,,,
"166","2014-10-20","10.1","21.8","16.1","11.8","1.98",,"0","124","44","1.6","1.7","1.2",,,,,,,,,,,,
"166","2014-10-21","5.4","21.6","13.8","8.2","0.02",,"0","182","-8","1.5","1.3","0.8",,,,,,,,,,,,
"166","2014-10-22","6","24.8","14.8","9.2","2.29",,"0","161","62","0.9","1.4","0.9",,,,,,,,,,,,
"166","2014-10-23","10.8","24.1","17.1","12.5","1.95",,"0","133","50","1.2","1.8","1.2",,,,,,,,,,,,
"166","2014-10-24","6.8","24.2","14.6","11.4","1.99",,"0","144","56","1","1.7","1",,,,,,,,,,,,
"166","2014-10-25","10.9","22.9","15.9","12","1.78",,"1.9","115","42","1.7","1.6","1.2",,,,,,,,,,,,
"166","2014-10-26","6.7","20.6","13.7","8","2.77",,"0","176","64","1.9","1.4","0.8",,,,,,,,,,,,
"166","2014-10-27","3.9","21.1","12.3","5.9","2.27",,"0","154","51","1.3","1.2","0.7",,,,,,,,,,,,
"166","2014-10-28","3.2","23.7","12.9","6.4","2.42",,"0","168","60","0.9","1.2","0.7",,,,,,,,,,,,
