Station,Date,DayAirTmpMinValue,DayAirTmpMaxValue,DayAirTmpAvgValue,DayDewPntValue,DayEtoValue,DayAsceEtoValue,DayPrecipValue,DaySolRadAvgValue,DaySolRadNetValue,DayWindSpdAvgValue,DayVapPresMaxValue,DayVapPresMinValue,DayAirTmpMinQc,DayAirTmpMaxQc,DayAirTmpAvgQc,DayDewPntQc,DayEtoQc,DayAsceEtoQc,DayPrecipQc,DaySolRadAvgQc,DaySolRadNetQc,DayWindSpdAvgQc,DayVapPresMaxQc,DayVapPresMinQc
"121","2014-09-01","12.1","36.2","23.4","12.8","5.85","5.98","0","275","140","2.1","2.1","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-02","13.8","28.4","20.3","14.3","5.8","5.61","0","284","142","5.1","2","1.4"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-03",,"31.3","23.1","14.9","5.15","5.22","0.25","392","142","2.9","2.2",,"S"," "," "," "," "," ","R","R","R"," "," ","S"
"121","2014-09-04",,"30.5","23.9","13.8","5.41","5.6","0","392","141","3.6","1.9",,"S"," "," "," "," "," "," ","R","R"," "," ","S"
"121","2014-09-05","11.3","29.7","20","13.7","5.13","5.17","0","277","138","3.4","2.1","1.3"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-06","12.1","30.6","20.3","12.2","5.35","5.51","0","282","134","3.5","1.8","0.9"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-07","11.1","30.2","19.7","10.8","5.46","5.64","0","278","132","3.5","1.6","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-08","11.5","25.1","17.5","11.4","5.57","5.29","0","284","134","5.7","1.6","1.2"," "," "," "," "," "," "," ","R","R"," "," "," "
"121","2014-09-09","8","30.2","18.1","11.3","4.49","4.41","0","263","129","2.1","1.8","0.9"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-10","10","35.3","21.5","10.7","4.98","5.16","0","266","125","1.4","1.9","0.7"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-11","11","35.9","22.1","11.6","4.89","5.05","0","263","124","1.6","1.9","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-12","10.4","36.6","22.9","12.3","5.1","5.33","0","261","124","1.7","2","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-13","13.4","39","23.4","13.8","4.87","5.19","0","258","121","2","2.1","1"," ","Y"," "," "," "," "," "," "," "," "," "," "
"121","2014-09-14","14.9","32.8","22.3","13.4","5.1","5.39","0","256","123","2.8","2.1","1.2"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-15","15.4","29.9","21.2","12.2","5.8","6.05","0","258","120","4.3","1.9","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-16","8.9","31","20","12","4.43","4.68","0","258","118","2.1","1.9","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-17","14.7","28.4","21","13.5","5.38","5.48","0","254","118","4.6","1.9","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-18","14.4","26.4","20.3","16","3.94","3.91","0","221","106","2.8","2.1","1.5"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-19","9.2","28.7","19.2","14.6","4.17","4.17","0","215","105","2.8","2.2","1.2"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-20","11.3","28.5","20.2","15","4.5","4.65","0","237","111","3.7","2.2","1.3"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-21","15.4","26.8","19.8","14.5","4.16","4.17","0","199","95","4.8","2","1.5"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-22","10.4","29.5","19.7","14.1","4.11","4.29","0","231","106","2.8","2.1","1.2"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-23","13.8","29.2","20.3","13.6","4.67","4.87","0","241","110","4.1","1.9","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-24","11.2","27.2","19.8","16.2","4.32","4.25","0","241","112","3.8","2.3","1.3"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-25","9.4","23.5","16.4","13.3","2.92","2.88","8.89","183","85","2.8","1.9","1.2"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-26","7.6","24.1","14.7","11.4","2.94","2.97","0","193","80","1.9","1.7","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-27","7.4","25.9","16.8","11.8","3.71","3.76","0","223","107","2.2","1.8","1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-28","8.2","21.6","15.4","12.6","1.05","1.44","0","84","18","2.1","1.8","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-29","5.2","25.8","15.7","12.3","3.59","3.53","0","225","101","2.5","1.9","0.9"," "," "," "," "," "," "," "," "," "," "," "," "
"121","2014-09-30","10","27.2","18.5","11.9","4.09","4","0","215","99","2.9","1.8","0.8"," "," "," "," "," "," "," "," "," "," "," "," "
