Station,Date,DayAirTmpMinValue,DayAirTmpMaxValue,DayAirTmpAvgValue,DayDewPntValue,DayEtoValue,DayAsceEtoValue,DayPrecipValue,DaySolRadAvgValue,DaySolRadNetValue,DayWindSpdAvgValue,DayVapPresMaxValue,DayVapPresMinValue,DayAirTmpMinQc,DayAirTmpMaxQc,DayAirTmpAvgQc,DayDewPntQc,DayEtoQc,DayAsceEtoQc,DayPrecipQc,DaySolRadAvgQc,DaySolRadNetQc,DayWindSpdAvgQc,DayVapPresMaxQc,DayVapPresMinQc
"155","2014-09-01","16.6","36.7","26.2","11.7",,,"0","251",,"0.6","1.6","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-02","15.7","32.1","23.6","12.5",,,"0","249",,"1.6","1.6","1.2"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-03","13.3","33.6","22.2","13.2",,,"0","250",,"1","1.8","1.3"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-04","14.5","34.8","23.2","11.6",,,"0","248",,"0.9","1.7","0.7"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-05","14.4","32.9","21.9","12.8",,,"0","243",,"1.1","1.8","1.2"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-06","14.7","33","22.5","11.3",,,"0","242",,"1.1","1.6","0.7"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-07","14.4","32.9","21.8","9.7",,,"0","241",,"1.1","1.5","0.8"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-08","12.8","28.6","19.3","10",,,"0","246",,"1.6","1.4","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-09","11.7","30.3","20.2","10.6",,,"0","228",,"0.7","1.5","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-10","14.2","34.8","24","10.7",,,"0","232",,"0.5","1.6","0.9"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-11","16.3","35.8","25.4","10.9",,,"0","232",,"0.5","1.7","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-12","17","38.7","26.5","10.6",,,"0","230",,"0.5","1.6","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-13","17.5","38.4","26.5","12.2",,,"0","219",,"0.6","1.7","1.1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-14","16.2","35.9","24.8","12.1",,,"0","226",,"0.9","1.7","1.1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-15","17.6","33.7","23.8","10.4",,,"0","224",,"1.4","1.5","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-16","15.3","32.2","22.6","11",,,"0","229",,"0.9","1.5","0.8"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-17","16.4","31.6","23","11.8",,,"0","219",,"1.2","1.9","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-18","18.2","28.3","23","15.7",,,"0","174",,"0.8","2","1.4","Y"," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-19","15.7","31.3","22.5","14.3",,,"0","182",,"0.9","1.8","1.4"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-20","16.3","31.1","22.1","14.7",,,"0.1","194",,"1","1.9","1.5"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-21","16.6","27.6","21","13.4",,,"0","115",,"1.2","1.7","1.4"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-22","15.1","30.5","21.7","13.7",,,"0","202",,"0.9","1.8","1.3"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-23","15.9","31.6","22.4","12.9",,,"0","199",,"1.3","1.9","1.2"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-24","16.6","29.9","22.1","15.9",,,"0","205",,"1.2","1.9","1.5"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-25","13.7","22.4","18.3","14",,,"8.5","140",,"1.1","1.8","1.5"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-26","12.8","24","17.3","12.2",,,"0","172",,"0.7","1.7","1"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-27","13.6","25","19.1","12.2",,,"0.1","195",,"0.8","1.6","1.2"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-28","14.8","22.9","18","13.3",,,"0","84",,"0.8","1.7","1.4"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-29","12.4","26.8","19.2","13",,,"0","194",,"0.8","1.7","1.3"," "," "," "," ","N","N"," "," ","N"," "," "," "
"155","2014-09-30","14.5","26.6","20.1","12.3",,,"0","194",,"0.8","1.7","0.9"," "," "," "," ","N","N"," "," ","N"," "," "," "
