Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"212","2014-09-01","0100","18.6","11.4","0.05","-33","0.05","0","63","3.9","21.4","0","1.3","241","4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0200","18.1","11.5","0.04","-33","0.04","0","66","3.4","21.3","0","1.4","240","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0300","17","11.3","0.02","-32","0.03","0","69","2.7","21.1","0","1.3","251","2.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0400","16.2","11.3","0.01","-32","0.02","0","73","2.4","21","0","1.3","248","2.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0500","16","11.7","0.01","-32","0.02","0","76","2.4","20.8","0","1.4","260","2.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0600","15.3","11.8","0","-28","0.01","0","80","2.2","20.7","5","1.4","257","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0700","16.6","12.8","0.04","28","0.06","0","79","1.6","20.5","90","1.5","264","1.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0800","20.1","13.6","0.16","128","0.17","0","66","1.8","20.4","248","1.6","268","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","0900","24.6","11.6","0.32","235","0.33","0","44","1.7","20.3","421","1.4","292","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1000","28.3","10","0.48","336","0.49","0","32","2.2","20.3","574","1.2","19","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1100","31.4","8.3","0.61","411","0.62","0","24","2.5","20.3","685","1.1","21","2.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1200","33.4","7.9","0.68","462","0.69","0","21","2.3","20.5","760","1.1","21","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1300","34.6","8.4","0.68","466","0.68","0","20","1.9","20.6","765","1.1","23","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1400","34.2","8.8","0.64","432","0.65","0","21","1.7","20.9","716","1.1","317","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1500","35.7","8.7","0.55","360","0.56","0","19","1.7","21.2","614","1.1","342","1.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1600","35.2","9.5","0.47","265","0.51","0","21","2.2","21.5","473","1.2","241","2.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1700","34.4","9.5","0.36","154","0.43","0","22","3.3","21.9","300","1.2","234","3.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"212","2014-09-01","1800","31.7","10.1","0.24","61","0.3","0","26","3.5","22.2","136","1.2","237","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
