Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"6","2014-09-01","0100","18.4","12","0","-45","0","0","66","0.7","23.7","0","1.4","152","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0200","17.7","12.2","0","-45","0","0","70","0.7","23.6","0","1.4","123","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0300","16.4","11.6","0","-45","0","0","73","0.6","23.5","0","1.4","226","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0400","16.4","11.4","0","-45","0.01","0","72","1.3","23.4","0","1.3","339","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0500","16.7","11.9","0","-44","0.01","0","73","1.5","23.3","0","1.4","352","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0600","15.9","11.3","0","-39","0","0","74","0.8","23.2","8","1.3","255","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0700","17.8","12.1","0.05","33","0.06","0","69","0.5","23.1","117","1.4","246","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0800","22.7","12.4","0.22","164","0.23","0","52","1.7","23","319","1.4","356","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","0900","25.9","10.3","0.43","286","0.45","0","38","3.2","22.9","517","1.3","8","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2014-09-01","1000","28","9","0.64","392","0.64","0","30","4.8","22.9","681","1.1","359","5"," "," "," "," "," "," "," "," "," "," "," "," "," "
