Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"47","2014-09-01","0100","17.2","9.9","0","-42","0.01","0","62","0.8","22.3","0","1.2","14","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0200","17.2","10","0","-42","0.01","0","63","0.5","22.1","0","1.2","106","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0300","16.5","9.2","0","-42","0","0","62","0.2","21.9","0","1.2","139","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0400","15.7","10.2","0","-41","0","0","70","0.2","21.7","0","1.2","63","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0500","16.1","9.6","0","-41","0.01","0","65","1","21.5","0","1.2","241","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0600","15.1","9.8","0","-36","0.01","0","71","1","21.3","7","1.2","307","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0700","17.4","12.1","0.06","42","0.07","0","71","1.2","21.1","124","1.4","303","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0800","21.5","13.5","0.19","156","0.2","0","60","1.3","20.9","300","1.5","304","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","0900","25.9","11.7","0.4","271","0.42","0","41","3","20.9","483","1.4","329","3.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","1000","28","11.1","0.58","380","0.58","0","35","3.7","21","644","1.3","337","3.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","1100","30.1","11.2","0.72","462","0.71","0","31","4.2","21.2","763","1.3","336","4.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","1200","31.6","11.9","0.75","506","0.74","0","30","3.2","21.5","825","1.4","350","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","1300","33.1","11.3","0.76","507","0.76","0","27","2.9","22","827","1.3","329","3.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-09-01","1400","34.4","10.9","0.71","468","0.72","0","24","2.5","22.5","773","1.3","320","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
