Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"196","2014-09-01","0100","21.9","10.7","0.02","-43","0.01","0","49","0.5","25.5","0","1.3","203","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0200","22.2","9.2","0.04","-45","0.04","0","44","1.3","25.5","0","1.2","344","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0300","22.4","8.6","0.03","-45","0.02","0","41","0.7","25.4","0","1.1","356","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0400","22.6","8.8","0.03","-45","0.03","0","41","1","25.3","0","1.1","344","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0500","23.1","8.4","0.03","-46","0.03","0","39","0.9","25.2","0","1.1","334","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0600","24.2","6.8","0.05","-44","0.04","0","33","1.2","25.1","5","1","328","1.2","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"196","2014-09-01","0700","25.2","7","0.07","19","0.11","0","31","1.1","25","101","1","334","1.1","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"196","2014-09-01","0800","27.9","6.9","0.27","146","0.31","0","26","2.2","24.8","293","1","356","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","0900","30","6","0.47","262","0.51","0","22","3.3","24.7","479","0.9","358","3.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1000","31.5","6.4","0.6","369","0.63","0","21","3","24.6","639","1","4","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1100","33.4","6.5","0.7","448","0.72","0","19","2.8","24.5","753","1","10","3.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1200","34.9","6.6","0.76","493","0.78","0","17","2.7","24.5","818","1","9","2.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1300","36.5","6.7","0.76","494","0.76","0","16","2.1","24.5","819","1","14","2.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1400","37.7","6.5","0.69","455","0.7","0","15","1.5","24.5","762","1","13","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1500","38.3","6.6","0.57","375","0.57","0","15","0.5","24.6","645","1","92","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1600","38.6","6.5","0.44","270","0.46","0","14","0.8","24.8","487","1","105","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1700","38.6","7","0.29","155","0.3","0","15","0.9","25","306","1","142","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1800","36.6","9.3","0.16","61","0.16","0","19","1.1","25.1","136","1.2","175","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","1900","32.7","11.2","0.08","-26","0.04","0","27","0.8","25.3","14","1.3","203","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","2000","29.6","10.8","0.07","-34","0.04","0","31","0.9","25.4","0","1.3","252","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","2100","29.3","8.8","0.07","-35","0.05","0","28","1","25.5","0","1.1","272","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","2200","25.8","8.4","0.06","-34","0.03","0","33","0.9","25.6","0","1.1","211","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","2300","26","6.9","0.07","-35","0.05","0","30","1.1","25.6","0","1","212","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-01","2400","26.1","6","0.07","-36","0.05","0","28","1.2","25.5","0","0.9","215","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0100","25.6","6.1","0.05","-49","0.04","0","29","0.6","25.5","0","0.9","185","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0200","21.7","8.9","0.02","-44","0.01","0","44","0.6","25.4","0","1.1","189","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0300","20.5","9.2","0.01","-43","0","0","48","0.1","25.3","0","1.2","42","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0400","19.5","10.1","0.01","-42","0","0","55","0.4","25.3","0","1.2","25","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0500","18.7","10.3","0","-41","0","0","58","0.5","25.2","0","1.3","7","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0600","18.3","9.8","0.01","-38","0","0","57","0.4","25.1","4","1.2","31","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0700","19.1","10.5","0.05","24","0.07","0","58","0.2","24.9","99","1.3","249","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0800","22.7","12.4","0.19","148","0.2","0","52","1","24.8","288","1.4","359","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","0900","25.8","12.4","0.34","267","0.34","0","43","0.8","24.7","478","1.4","15","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1000","28.8","11.8","0.48","376","0.48","0","35","0.2","24.6","642","1.4","320","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1100","31","11.4","0.61","459","0.61","0","30","0.7","24.5","765","1.3","142","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1200","33","11.2","0.69","504","0.69","0","26","1.1","24.4","831","1.3","111","1.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1300","34.7","11","0.73","508","0.73","0","24","1.5","24.5","837","1.3","112","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1400","35.8","10.4","0.69","466","0.69","0","21","1.4","24.6","776","1.3","137","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1500","36.3","10.4","0.6","389","0.61","0","21","1.3","24.7","664","1.3","148","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1600","36.7","11.2","0.47","287","0.5","0","22","1.5","24.9","512","1.3","141","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1700","36.2","10.4","0.34","171","0.37","0","21","1.8","25.1","332","1.3","113","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1800","34.9","9.7","0.19","66","0.21","0","22","1.7","25.3","151","1.2","197","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","1900","31.2","8.8","0.08","-33","0.04","0","25","0.5","25.4","12","1.1","216","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","2000","26.1","13","0.04","-35","0.02","0","44","0.7","25.6","0","1.5","19","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","2100","23.1","12.9","0.03","-34","0.02","0","53","0.8","25.7","0","1.5","80","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","2200","20.7","13.1","0.01","-33","0.01","0","62","0.7","25.7","0","1.5","36","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","2300","19.3","12.8","0.01","-33","0","0","66","0.5","25.7","0","1.5","43","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-02","2400","18.2","12.6","0","-32","0","0","70","0.5","25.6","0","1.5","32","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0100","17.3","12.6","0","-42","0","0","74","0.8","25.6","0","1.5","1","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0200","16.1","12.4","0","-42","0","0","79","1","25.5","0","1.4","359","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0300","15.4","12.4","0","-41","0","0","83","1","25.4","0","1.4","353","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0400","14.8","12.7","0","-41","0","0","87","1.4","25.2","0","1.5","358","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0500","15","12.9","0","-41","0","0","87","1.1","25.1","0","1.5","357","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0600","14.7","12.8","0","-38","0","0","88","1.3","25","4","1.5","352","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0700","15.5","13.1","0.04","30","0.05","0","86","1.5","24.8","107","1.5","357","1.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0800","18.3","14","0.17","156","0.17","0","76","1.6","24.7","302","1.6","356","1.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","0900","22.2","14.7","0.31","265","0.31","0","62","1.3","24.5","472","1.7","12","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1000","25.9","14.1","0.47","381","0.46","0","48","1","24.4","647","1.6","16","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1100","28.8","13.1","0.59","461","0.58","0","38","0.9","24.3","765","1.5","8","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1200","31.5","11","0.7","502","0.7","0","28","2","24.3","829","1.3","4","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1300","33.6","10.5","0.73","505","0.72","0","24","1.8","24.3","834","1.3","14","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1400","35.2","9.9","0.7","465","0.71","0","21","2","24.3","776","1.2","9","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1500","36.2","8.2","0.6","386","0.62","0","18","1.8","24.5","663","1.1","6","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1600","36.6","8.2","0.46","278","0.48","0","18","1.5","24.6","501","1.1","16","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1700","36.7","8.1","0.29","160","0.3","0","18","1.1","24.8","315","1.1","27","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1800","36.1","8.3","0.14","57","0.13","0","18","0.4","25","131","1.1","45","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","1900","31.5","10","0.07","-29","0.02","0","27","0.3","25.2","11","1.2","141","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","2000","26.9","11.6","0.05","-33","0.02","0","39","0.7","25.3","0","1.4","229","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","2100","26.6","12.1","0.05","-32","0.04","0","40","1","25.4","0","1.4","248","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","2200","24","11.6","0.03","-32","0.01","0","46","0.6","25.4","0","1.4","187","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","2300","22.9","11.6","0.03","-31","0.01","0","49","0.4","25.4","0","1.4","139","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-03","2400","21.2","11.3","0.02","-31","0.01","0","53","0.6","25.4","0","1.3","17","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0100","21.1","10","0.01","-46","0.01","0","49","0.6","25.3","0","1.2","338","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0200","19.4","9.6","0.01","-45","0.01","0","53","0.1","25.3","0","1.2","221","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0300","24","1.4","0.05","-56","0.04","0","23","1","25.2","0","0.7","337","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0400","22.5","-1.3","0.05","-58","0.05","0","20","1.1","25.1","0","0.6","1","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0500","21.8","2.8","0.06","-53","0.07","0","29","1.8","24.9","0","0.7","344","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0600","16.9","9.7","0.01","-41","0.02","0","62","1.2","24.8","4","1.2","344","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0700","21.1","5.4","0.06","17","0.09","0","36","0.8","24.7","102","0.9","347","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0800","26.6","1.4","0.24","143","0.25","0","19","1.3","24.5","299","0.7","337","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","0900","28.7","-2.3","0.46","262","0.5","0","13","2.9","24.4","502","0.5","358","3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","1000","30.3","-2.2","0.62","367","0.66","0","12","3.4","24.3","664","0.5","0","3.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","1100","32.2","-1.3","0.71","443","0.74","0","12","2.9","24.2","783","0.6","353","3.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","1200","33.8","-1.3","0.73","462","0.79","0","11","2.7","24.1","852","0.6","359","2.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-09-04","1300","35.3","-1.5","0.72","465","0.77","0","10","2","24.1","859","0.5","15","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
