Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"139","2014-09-01","0100","17.6","11.7",,,,"0","68","0.4","24.5","0","1.4","229","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0200","18.6","11.5",,,,"0","63","0.3","24.5","0","1.4","245","0.8"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0300","17.7","10.3",,,,"0","62","0.3","24.4","0","1.3","77","0.5"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0400","16.8","10.3",,,,"0","65","0.2","24.3","0","1.3","36","0.8"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0500","15.8","11.1",,,,"0","74","0.5","24.2","0","1.3","244","0.7"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0600","15.6","10.6",,,,"0","72","0.8","24.2","4","1.3","257","0.8"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0700","17.1","10.6",,,,"0","65","0.7","24.1","85","1.3","227","0.7"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0800","22.4","11.8",,,,"0","51","0.1","24","270","1.4","129","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","0900","27.4","6.5",,,,"0","27","1.6","23.9","453","1","24","2.2"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","1000","29.6","5.5",,,,"0","22","1.9","23.7","607","0.9","15","2.4"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","1100","30.9","6.5",,,,"0","22","1.5","23.6","723","1","43","2.1"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2014-09-01","1200","32.2","6.5",,,,"0","20","1.4","23.6","785","1","52","2"," "," ","N","N","N"," "," "," "," "," "," "," "," "
