x,y,z,station_id,date,day_air_tmp_min,day_air_tmp_min_qc,day_air_tmp_max,day_air_tmp_max_qc,day_wind_spd_avg,day_wind_spd_avg_qc,day_rel_hum_max,day_rel_hum_max_qc,day_dew_pnt,day_dew_pnt_qc
-177124.69,1776.81,10.67,170,2014-09-01,,S,34.30,K,1.30,K,53.00,H,,I
-177124.69,1776.81,10.67,170,2014-09-02,,S,27.40,K,2.10,K,85.00,H,6.80,Y
-177124.69,1776.81,10.67,170,2014-09-03,15.30,K,28.70,K,2.10,K,86.00,K,11.50,K
-177124.69,1776.81,10.67,170,2014-09-04,14.00,K,28.10,K,2.00,K,76.00,K,9.60,K
-177124.69,1776.81,10.67,170,2014-09-05,14.90,K,27.70,K,2.40,K,76.00,K,10.20,K
-177124.69,1776.81,10.67,170,2014-09-06,13.80,K,28.30,K,2.30,K,81.00,K,9.00,K
-177124.69,1776.81,10.67,170,2014-09-07,13.00,K,27.80,K,2.30,K,85.00,K,10.00,K
-177124.69,1776.81,10.67,170,2014-09-08,12.90,K,22.80,K,2.50,K,84.00,K,8.90,K
-177124.69,1776.81,10.67,170,2014-09-09,13.00,K,28.50,K,1.50,K,80.00,K,8.90,K
-177124.69,1776.81,10.67,170,2014-09-10,10.60,K,35.70,K,1.10,K,94.00,K,8.80,K
-177124.69,1776.81,10.67,170,2014-09-11,,S,35.00,K,1.30,K,80.00,K,9.80,K
-177124.69,1776.81,10.67,170,2014-09-12,14.90,K,34.80,K,1.60,K,66.00,K,7.00,K
-177124.69,1776.81,10.67,170,2014-09-13,14.90,K,32.40,K,1.80,K,56.00,K,6.90,K
-177124.69,1776.81,10.67,170,2014-09-14,15.10,K,29.80,K,2.10,K,85.00,K,9.50,K
-177124.69,1776.81,10.67,170,2014-09-15,,S,28.20,K,2.40,K,66.00,K,5.70,K
-177124.69,1776.81,10.67,170,2014-09-16,,S,29.70,K,1.50,K,83.00,K,10.40,K
-177124.69,1776.81,10.67,170,2014-09-17,14.40,K,29.10,K,2.10,K,86.00,K,11.70,K
-177124.69,1776.81,10.67,170,2014-09-18,16.00,K,26.20,K,1.70,K,91.00,K,14.00,K
-177124.69,1776.81,10.67,170,2014-09-19,14.60,K,28.10,K,1.70,K,96.00,K,13.90,K
-177124.69,1776.81,10.67,170,2014-09-20,15.70,K,26.10,K,2.20,K,93.00,K,14.30,K
-177124.69,1776.81,10.67,170,2014-09-21,17.00,Y,23.80,K,2.80,K,81.00,K,14.10,K
-177124.69,1776.81,10.67,170,2014-09-22,16.40,Y,28.10,K,2.10,K,84.00,K,13.10,K
-177124.69,1776.81,10.67,170,2014-09-23,15.10,K,28.30,K,2.10,K,87.00,K,13.20,K
-177124.69,1776.81,10.67,170,2014-09-24,17.70,Y,26.80,K,2.40,K,91.00,K,15.00,Y
-177124.69,1776.81,10.67,170,2014-09-25,13.90,K,23.60,K,1.60,K,97.00,K,14.10,K
-177124.69,1776.81,10.67,170,2014-09-26,12.60,K,23.90,K,1.60,K,95.00,K,12.00,K
-177124.69,1776.81,10.67,170,2014-09-27,13.30,K,25.90,K,1.80,K,87.00,K,12.00,K
-177124.69,1776.81,10.67,170,2014-09-28,12.60,K,,S,1.10,K,99.00,K,13.00,K
-177124.69,1776.81,10.67,170,2014-09-29,11.80,K,26.20,K,1.70,K,97.00,K,12.90,K
-177124.69,1776.81,10.67,170,2014-09-30,13.20,K,27.00,K,1.50,K,87.00,K,13.20,K
