Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"47","2015-10-01","0100","17.1","13.7","0","-21","0","0","80","0.3","18.6","0","1.6","8","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","0200","17","14.4","0","-21","0","0","85","1.1","18.6","0","1.6","68","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","0300","17","17","0","-19","0","0","100","1.5","18.6","0","2.4","163","1.6"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0400","16.9","16.9","0","-17","0","0","100","0.8","18.5","0","2.9","177","1.2"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0500","16.6","16.6","0","-17","0","1.5","100","0.9","18.5","1","3.1","149","1.2"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0600","16.4","16.4","0","-15","0","0","100","0.2","18.5","2","3","50","1.1"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0700","16.1","16.1","0","4","0","0.1","100","0.5","18.4","28","3","340","0.8"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0800","17.3","17.3","0","52","0","0","100","0.5","18.4","122","3.2","69","1.3"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","0900","18.3","18.3","0.04","72","0.05","0","100","1.7","18.4","174","2.8","317","1.9"," ","R","R","R","R"," ","R"," "," "," ","R"," "," "
"47","2015-10-01","1000","20.1","15.4","0.15","122","0.19","0","75","0.9","18.5","266","1.8","221","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1100","21.5","15.2","0.14","109","0.2","0","68","0.5","18.7","260","1.7","115","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1200","22.8","15","0.3","242","0.32","0","62","1.4","18.9","440","1.7","29","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1300","24.5","15.1","0.46","383","0.45","0","56","1","19.2","643","1.7","17","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1400","24.9","15","0.42","326","0.42","0","54","1.2","19.7","562","1.7","63","2.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1500","24.4","15.2","0.2","104","0.26","0","56","3.3","20.2","238","1.7","113","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1600","21.6","17.9","0.01","-22","0.03","7.2","80","0.5","20.4","40","2.1","245","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1700","21.3","18.3","0.14","106","0.14","0","83","3.1","20.5","247","2.1","202","3.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1800","21.4","17.8","0.01","-19","0.03","0","80","1.8","20.4","46","2","257","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","1900","19.6","18.2","0","-47","0","0","92","1.4","20.4","0","2.1","317","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","2000","19.1","15.3","0","-50","0.01","0","79","2","20.3","0","1.7","278","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","2100","17.8","16.7","0","-48","0","0","93","1.6","20.1","0","1.9","198","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","2200","17.2","15.7","0","-48","0","0","91","1.6","19.9","0","1.8","221","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2015-10-01","2300","17","14.2","0","-50","0","0","83","1","19.7","0","1.6","256","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
