Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"6","2015-10-01","0100","16","13.1","0.01","-17","0","0","83","0.9","19.7","0","1.5","136","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0200","15.7","13.2","0","-16","0","0","85","0.8","19.6","0","1.5","109","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0300","15.5","13.4","0","-16","0","0","87","0.1","19.6","0","1.5","215","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0400","15.5","13.6","0","-16","0","0","88","0.2","19.5","0","1.6","264","0.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0500","15.5","13.9","0","-16","0","0","90","0.5","19.5","0","1.6","114","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0600","15.3","14","0","-16","0","0.2","92","0.9","19.5","0","1.6","158","1.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0700","15","14.1","0","-6","0","0","94","0.6","19.5","14","1.6","191","1.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0800","15.4","14.3","0.02","17","0.02","0","93","0.2","19.5","69","1.6","215","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","0900","16.3","14.5","0.06","58","0.09","0","89","1.2","19.5","153","1.6","297","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1000","17.7","14.5","0.11","101","0.15","0","81","0.7","19.5","235","1.7","318","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1100","20.2","14.3","0.34","316","0.34","0","69","0.8","19.5","546","1.6","348","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1200","21.6","13.1","0.28","232","0.3","0","58","0.5","19.6","427","1.5","180","1.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1300","22.8","13.4","0.44","378","0.43","0","56","0.9","19.7","638","1.5","169","1.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1400","23.9","13.2","0.44","358","0.44","0","51","1.1","19.8","613","1.5","142","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1500","24.8","13.3","0.41","314","0.41","0","49","1.6","20","564","1.5","134","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1600","24.6","12.7","0.12","64","0.18","0","48","1.2","20.1","161","1.5","157","1.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1700","24.7","12.2","0.11","54","0.15","0","46","1.5","20.2","140","1.4","114","1.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1800","23.7","13.3","0.07","-12","0.05","0","52","1.8","20.3","20","1.5","102","2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","1900","22.3","13.8","0.04","-26","0.04","0","59","2.1","20.4","0","1.6","77","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","2000","21.3","13.9","0.03","-26","0.03","0","63","2.1","20.4","0","1.6","82","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","2100","19.4","12.9","0.02","-26","0.01","0","66","1.2","20.4","0","1.5","86","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","2200","17.1","12.5","0","-26","0","0","74","0.6","20.4","0","1.4","228","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","2300","16","12.1","0","-26","0","0","77","0.9","20.4","0","1.4","276","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"6","2015-10-01","2400","16.3","10.4","0.01","-27","0","0","68","0.4","20.4","0","1.3","288","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
