Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"139","2015-10-01","0100","13.9","10.9",,,,"0","82","0.3","19.8","0","1.3","96","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0200","14.1","10.9",,,,"0","81","0.4","19.7","0","1.3","252","0.7"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0300","14.3","10.8",,,,"0","79","0.2","19.7","0","1.3","218","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0400","14.4","11",,,,"0","80","0.2","19.7","0","1.3","210","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0500","14.4","11.4",,,,"0","82","0.1","19.7","0","1.3","224","0.7"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0600","14.2","11.4",,,,"0","83","0.3","19.6","0","1.3","61","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0700","14.1","11.5",,,,"0","84","0.2","19.6","26","1.4","239","0.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0800","15.4","11.8",,,,"0","79","0.7","19.6","84","1.4","244","0.8"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","0900","17.1","11.7",,,,"0","71","0.6","19.6","190","1.4","31","0.9"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1000","18.3","11.3",,,,"0","64","0.6","19.6","311","1.3","32","1.1"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1100","20.2","11.7",,,,"0","58","0.5","19.6","540","1.4","0","1.2"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1200","22.6","11.7",,,,"0","50","0.2","19.6","728","1.4","330","1.2"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1300","23.8","11.3",,,,"0","46","0.5","19.6","705","1.3","186","1.3"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1400","24.3","11.5",,,,"0","45","0.3","19.7","564","1.4","206","1.3"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1500","24.8","11.6",,,,"0","44","0.5","19.9","310","1.4","126","1"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1600","22.1","13.8",,,,"1.9","59","0.4","20","76","1.6","10","1.1"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1700","21.3","15.4",,,,"0","69","1.5","20.2","136","1.8","258","1.6"," "," ","N","N","N"," "," "," "," "," "," "," "," "
"139","2015-10-01","1800","21.1","16",,,,"0","72","1.1","20.3","49","1.8","248","1.2"," "," ","N","N","N"," "," "," "," "," "," "," "," "
