Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"166","2014-10-01","0100","18.1","7","0.05","-51",,"0","48","3.1","20.4","0","1","339","3.2"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0200","18.1","6.8","0.06","-51",,"0","48","4","20.2","0","1","343","4.1","Y","Y","Y"," ","N"," ","Y"," "," "," "," "," "," "
"166","2014-10-01","0300","17.5","6.7","0.05","-51",,"0","49","3.4","20","0","1","342","3.4"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0400","17.1","6.5","0.04","-51",,"0","50","3.2","19.8","0","1","347","3.3","Y","Y","Y"," ","N"," ","Y"," "," "," "," "," "," "
"166","2014-10-01","0500","16","6.6","0.03","-50",,"0","53","2.9","19.7","0","1","346","3"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0600","15.8","6.4","0.04","-49",,"0","54","3.8","19.5","1","1","346","3.9"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0700","16","6.3","0.09","-9",,"0","52","4.1","19.3","65","1","354","4.2"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0800","17.6","6.7","0.21","110",,"0","49","4.3","19.2","256","1","350","4.4"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","0900","19.5","7.2","0.35","230",,"0","45","4.7","19.1","452","1","354","4.8"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","1000","21.8","7.8","0.45","317",,"0","41","3.9","19","620","1.1","348","4.1"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","1100","23.9","7.7","0.57","405",,"0","35","4","19","742","1","348","4.1"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","1200","25.4","7.5","0.64","449",,"0","32","3.8","19.1","803","1","350","4"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","1300","26.5","7.2","0.65","442",,"0","29","3.9","19.3","796","1","349","4"," "," "," "," ","N"," "," "," "," "," "," "," "," "
"166","2014-10-01","1400","27.4","7","0.57","383",,"0","27","3.1","19.6","719","1","340","3.3"," "," "," "," ","N"," "," "," "," "," "," "," "," "
