Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"71","2014-10-01","0100","19.1","8.4","0.07","-43","0.07","0","50","4","20.5","0","1.1","292","4.1","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"71","2014-10-01","0200","17.9","6.1","0.07","-45","0.07","0","46","3.8","20.5","0","0.9","287","3.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","0300","17.8","5.5","0.07","-45","0.07","0","45","3.7","20.4","0","0.9","282","3.7","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"71","2014-10-01","0400","17.5","5.7","0.06","-45","0.07","0","46","3.5","20.4","0","0.9","280","3.6","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"71","2014-10-01","0500","17.4","5.4","0.07","-45","0.07","0","45","3.7","20.3","0","0.9","286","3.8","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"71","2014-10-01","0600","16.9","5.5","0.07","-45","0.07","0","47","4","20.3","1","0.9","286","4.1","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"71","2014-10-01","0700","16.9","5.9","0.1","-4","0.13","0","48","4","20.2","63","0.9","290","4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","0800","17.8","6.5","0.2","105","0.23","0","48","4.3","20.2","239","1","295","4.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","0900","19.1","6.8","0.36","221","0.35","0","45","5.5","18.7","424","1","300","5.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1000","20.7","7.3","0.49","327","0.46","0","42","5.4","16.5","583","1","307","5.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1100","22.5","7.2","0.58","404","0.55","0","37","4.9","16.7","697","1","310","5.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1200","24.1","7.4","0.63","442","0.6","0","34","4.4","17.3","753","1","311","4.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1300","25.3","7.5","0.65","439","0.63","0","32","4.6","18.3","752","1","305","4.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1400","26.1","7.7","0.59","393","0.59","0","31","4.1","19.4","684","1.1","296","4.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1500","26.5","7.5","0.5","308","0.52","0","30","4.1","20.4","560","1","303","4.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1600","26.3","8","0.35","196","0.39","0","31","3.5","21.5","389","1.1","305","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1700","25.3","9.2","0.18","82","0.21","0","36","2.5","22","198","1.2","299","2.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1800","22.4","9.2","0.07","-18","0.06","0","43","1.8","22","37","1.2","268","1.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","1900","18.6","8.6","0.03","-40","0.04","0","52","2","21.9","0","1.1","264","2.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","2000","16.5","8.3","0.02","-39","0.03","0","58","2.2","21.7","0","1.1","266","2.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"71","2014-10-01","2100","15.6","7.7","0.02","-39","0.03","0","59","2.3","21.6","0","1","273","2.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
