Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"131","2014-10-01","0100","17.2","8.8","0.03","-45","0.04","0","58","2.6","21.9","0","1.1","324","2.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0200","16.5","8","0.04","-46","0.05","0","57","3.4","21.7","0","1.1","331","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0300","16.4","7.2","0.04","-46","0.05","0","55","3.5","21.5","0","1","339","3.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0400","15.7","7.2","0.03","-46","0.04","0","57","2.8","21.3","0","1","327","2.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0500","15.1","7.3","0.02","-45","0.04","0","60","2.6","21.1","0","1","329","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0600","14.7","7.1","0.02","-45","0.04","0","60","2.6","20.9","1","1","329","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0700","15","6.8","0.06","-10","0.05","0","58","2.9","20.8","56","1","333","3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0800","16.5","6.9","0.16","107","0.18","0","53","2.9","20.6","246","1","333","3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","0900","18.6","7","0.29","218","0.3","0","47","3","20.5","423","1","329","3.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1000","21.1","7.2","0.43","317","0.42","0","40","3.2","20.4","569","1","336","3.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1100","23.8","7.2","0.51","385","0.51","0","34","2.5","20.5","665","1","314","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1200","25.8","6","0.59","415","0.58","0","28","2.9","20.8","709","0.9","331","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1300","27.1","5.2","0.61","409","0.61","0","25","3.1","21.2","701","0.9","323","3.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1400","28.2","5.7","0.56","363","0.58","0","24","2.8","21.6","635","0.9","323","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1500","28.6","5.4","0.47","284","0.51","0","23","2.9","21.9","522","0.9","321","3.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1600","28.8","5.6","0.34","182","0.38","0","23","2.5","22.2","369","0.9","316","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1700","28.3","5.1","0.22","76","0.26","0","23","2.6","22.3","193","0.9","337","2.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1800","26.4","5","0.1","-25","0.09","0","25","1.8","22.4","34","0.9","334","1.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","1900","21.4","6.3","0.03","-43","0.01","0","38","0.2","22.4","0","1","126","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","2000","18.3","6.6","0.01","-41","0","0","47","0.5","22.2","0","1","155","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","2100","17.3","7.7","0.01","-40","0","0","53","0.2","22.1","0","1.1","282","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","2200","16.4","8.3","0.01","-39","0","0","59","0.5","21.9","0","1.1","117","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","2300","14.9","8.1","0","-38","0","0","64","0.4","21.7","0","1.1","70","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-01","2400","14","7.9","0","-38","0","0","67","0.3","21.5","0","1.1","54","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0100","12.9","8","0","-42","0","0","72","0.4","21.2","0","1.1","74","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0200","12.9","8","0","-42","0","0","72","0.3","21","0","1.1","94","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0300","12.3","7.9","0","-42","0","0","74","0.4","20.8","0","1.1","54","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0400","12.2","8.2","0","-41","0","0","77","0.4","20.6","0","1.1","19","0.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0500","11.7","8","0","-41","0","0","78","0.4","20.5","0","1.1","6","0.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0600","11.4","7.5","0","-41","0","0","77","0.5","20.3","0","1","354","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0700","12.2","7","0.02","-9","0.01","0","70","0.4","20.1","53","1","28","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0800","18.9","7.9","0.12","102","0.13","0","49","0.2","20","236","1.1","33","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","0900","22.2","7.9","0.25","208","0.26","0","40","0.4","19.9","405","1.1","95","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1000","24.7","8.7","0.37","299","0.38","0","36","0.5","19.9","538","1.1","259","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1100","26","7.7","0.47","369","0.47","0","31","0.9","20.1","640","1.1","213","1.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1200","27.1","7.8","0.53","405","0.53","0","29","1.3","20.5","690","1.1","241","1.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1300","28.7","8.1","0.53","399","0.53","0","27","0.6","21","683","1.1","283","1.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1400","30.1","7.7","0.48","350","0.48","0","25","0.6","21.5","612","1","290","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1500","31","7.1","0.39","273","0.4","0","22","0.7","22","503","1","296","1.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1600","31.6","7.1","0.27","176","0.28","0","22","0.2","22.3","358","1","288","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1700","31.5","6.9","0.15","72","0.15","0","22","0.8","22.6","186","1","315","1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1800","28.6","7.5","0.07","-25","0.02","0","26","0.5","22.7","30","1","291","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","1900","23.1","8.3","0.03","-41","0","0","39","0.4","22.7","0","1.1","330","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","2000","20.5","8.8","0.02","-39","0","0","47","0.4","22.6","0","1.1","11","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","2100","18.9","9.2","0.01","-39","0","0","53","0.4","22.4","0","1.2","24","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","2200","19.5","10","0.01","-38","0.01","0","54","0.7","22.2","0","1.2","15","0.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","2300","20.5","9.2","0.02","-39","0.02","0","48","0.8","22","0","1.2","36","0.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-02","2400","17.8","9.9","0","-37","0","0","60","0.4","21.8","0","1.2","107","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0100","16","9.6","0","-40","0","0","66","0.4","21.6","0","1.2","53","0.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0200","15.1","9.7","0","-39","0","0","70","0.4","21.4","0","1.2","111","0.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0300","14.1","9.3","0","-39","0","0","73","0.5","21.3","0","1.2","35","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0400","14.5","9.3","0","-39","0","0","71","0.3","21.1","0","1.2","70","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0500","14.5","9.6","0","-39","0","0","72","0.4","20.9","0","1.2","131","0.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0600","13","9.3","0","-38","0","0","79","0.3","20.7","0","1.2","61","0.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"131","2014-10-03","0700","13.5","9.8","0.01","-7","0","0","78","0.4","20.6","49","1.2","40","0.4"," "," "," "," "," "," "," ","R"," "," "," "," "," "
"131","2014-10-03","0800","19.8","9.8","0.12","97","0.13","0","52","0.5","20.4","225","1.2","73","0.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
