Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"47","2014-10-01","0100","19.9","6.2","0.08","-51","0.08","0","41","3.7","20.5","0","0.9","329","3.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-10-01","0200","20.3","5.5","0.09","-52","0.1","0","38","4.3","20.3","0","0.9","331","4.4","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0300","20.1","4.8","0.12","-52","0.11","0","37","5.6","20.1","0","0.9","334","5.7","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0400","19.9","4.4","0.14","-53","0.12","0","36","6.6","20","0","0.8","337","6.7","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0500","19.5","4.3","0.13","-53","0.11","0","37","6","19.8","0","0.8","335","6.1","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0600","19","4.4","0.12","-52","0.11","0","38","5.8","19.7","0","0.8","338","5.9","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0700","19","4.3","0.17","-11","0.12","0","38","6.2","19.5","65","0.8","329","6.3","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"47","2014-10-01","0800","20.4","4.7","0.28","106","0.32","0","36","5.5","19.4","249","0.9","327","5.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-10-01","0900","22.3","5.2","0.43","222","0.45","0","33","5.8","19.4","438","0.9","333","6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-10-01","1000","24.2","5.4","0.59","327","0.58","0","30","6.5","19.4","600","0.9","344","6.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-10-01","1100","26","4.2","0.7","394","0.69","0","25","6.4","19.5","716","0.8","352","6.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"47","2014-10-01","1200","27","4","0.72","416","0.74","0","23","6","19.8","770","0.8","337","6.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
