Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"196","2014-10-01","0100","22.5","3.2","0.1","-59","0.12","0","28","3.5","22.1","0","0.8","329","3.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0200","21.8","2.9","0.09","-59","0.11","0","29","3.2","22","0","0.8","321","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0300","21.4","2.9","0.09","-59","0.11","0","29","3.3","21.9","0","0.8","327","3.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0400","21","2.9","0.08","-59","0.1","0","30","3.1","21.8","0","0.8","326","3.4"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0500","20.6","2.8","0.08","-59","0.1","0","31","3.3","21.7","0","0.7","339","3.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0600","20.2","2.8","0.09","-58","0.1","0","32","3.5","21.6","0","0.7","344","3.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0700","20.1","2.9","0.12","-29","0.11","0","32","3.5","21.5","45","0.8","344","3.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0800","21.2","3.3","0.26","101","0.31","0","31","4.3","21.4","249","0.8","345","4.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","0900","22.6","3.3","0.4","215","0.44","0","28","4.6","21.3","439","0.8","352","4.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1000","24.1","3.1","0.52","310","0.55","0","25","4.4","21.2","603","0.8","353","4.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1100","25.6","3","0.6","377","0.63","0","23","4.3","21.1","719","0.8","350","4.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1200","27","2.3","0.65","417","0.69","0","20","3.9","21","776","0.7","359","4.2"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1300","28.3","0.8","0.67","413","0.72","0","17","4.1","21","776","0.6","354","4.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1400","29","-0.3","0.63","359","0.69","0","15","4.1","21","708","0.6","358","4.3"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1500","29.8","-0.7","0.54","301","0.59","0","14","3.4","21.1","584","0.6","345","3.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"196","2014-10-01","1600","30.2","-0.5","0.39","197","0.45","0","14","2.8","21.2","414","0.6","347","3.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
