Station,Date,Hour,HlyAirTmpValue,HlyDewPntValue,HlyEtoValue,HlyNetRadValue,HlyAsceEtoValue,HlyPrecipValue,HlyRelHumValue,HlyResWindValue,HlySoilTmpValue,HlySolRadValue,HlyVapPresValue,HlyWindDirValue,HlyWindSpdValue,HlyAirTmpQc,HlyDewPntQc,HlyEtoQc,HlyNetRadQc,HlyAsceEtoQc,HlyPrecipQc,HlyRelHumQc,HlyResWindQc,HlySoilTmpQc,HlySolRadQc,HlyVapPresQc,HlyWindDirQc,HlyWindSpdQc
"167","2014-10-01","0100","19.7","6.2","0.06","-45","0.06","0","41","2.5","20.7","0","0.9","281","2.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0200","18.9","5.1","0.06","-46","0.06","0","40","2.4","20.2","0","0.9","287","2.5"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0300","18.6","4.9","0.06","-46","0.06","0","41","2.6","19.8","0","0.9","286","2.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0400","18.2","4.5","0.06","-46","0.06","0","40","2.5","19.4","0","0.8","280","2.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0500","18","4.5","0.06","-46","0.06","0","41","2.6","19","0","0.8","290","2.7"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0600","18.1","4.2","0.06","-46","0.07","0","40","3","18.6","0","0.8","295","3","Y","Y","Y"," "," "," ","Y"," "," "," "," "," "," "
"167","2014-10-01","0700","17.7","4.6","0.09","-8","0.11","0","42","2.5","18.3","59","0.8","287","2.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0800","19.7","4.4","0.21","101","0.25","0","36","3.5","18","235","0.8","307","3.6"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","0900","21.5","4.8","0.38","214","0.4","0","33","4.8","18","417","0.9","327","4.9"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","1000","23.3","4.7","0.52","318","0.52","0","30","4.9","18.5","573","0.9","332","5.1"," "," "," "," "," "," "," "," "," "," "," "," "," "
"167","2014-10-01","1100","25.3","3.9","0.62","393","0.61","0","25","4.6","19.7","682","0.8","346","4.8"," "," "," "," "," "," "," "," "," "," "," "," "," "
