Station,Date,DayAirTmpMinValue,DayAirTmpMaxValue,DayAirTmpAvgValue,DayDewPntValue,DayEtoValue,DayAsceEtoValue,DayPrecipValue,DaySolRadAvgValue,DaySolRadNetValue,DayWindSpdAvgValue,DayVapPresMaxValue,DayVapPresMinValue,DayAirTmpMinQc,DayAirTmpMaxQc,DayAirTmpAvgQc,DayDewPntQc,DayEtoQc,DayAsceEtoQc,DayPrecipQc,DaySolRadAvgQc,DaySolRadNetQc,DayWindSpdAvgQc,DayVapPresMaxQc,DayVapPresMinQc
"131","2015-10-01","14.6","24.1","18.4","14.6","1.46","1.78","1.9","111","27","1","1.9","1.5"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-02","13.4","30.9","21","11.5","4.12","4.14","0","208","93","1.6","1.6","1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-03","12.9","28.6","19.7","10.2","4.05","4.15","0","206","92","1.8","1.5","1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-04","12","26.1","18.4","9.6","3.37","3.3","0","194","88","1.4","1.5","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-05","12.4","26.7","20.1","10.9","3.44","3.48","0","198","87","1.2","1.6","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-06","13.2","27.8","20.4","13.2","3.28","3.32","0","194","87","1.1","1.8","1.4"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-07","13.1","29.5","21.3","13.4","3.24","3.28","0","187","84","1","1.8","1.3"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-08","16","31.4","23","13.9","2.73","2.86","0","149","62","0.9","2","1.4"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-09","14","33.9","22.8","12","3.56","3.59","0","192","81","0.9","1.9","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-10","12.6","31.8","21.9","12.3","3.58","3.79","0","189","80","1.3","1.9","1.1"," "," "," "," "," "," "," "," "," "," "," "," "
"131","2015-10-11","12.7","31.4","21.5","12.2","3.33","3.41","0","188","79","1","1.9","1.3"," "," "," "," "," "," "," "," "," "," "," "," "
